Id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
361,0.16530654187649355,-0.45280374583647304,0.21168805482053377,0.05003827349083779,-0.019731033335576745,0.5252935686032957,0.1246197790982255,0.7633961321679075,0.37650707472219846,1.4805992771856609,-0.5009366123775145,6
362,2.0536158856195232,0.2708932380706107,1.9911754750969477,-0.02371252805658632,-0.31591864631484545,-0.9380516639425659,-0.27193773190306625,1.2828585365089762,-1.666080104903899,-0.5734068289908607,-0.40853187603653396,5
363,2.3969448572091645,-0.39713474707438956,1.8386479819303978,-0.39246653579370655,-0.33707490438479326,-0.9380516639425659,-0.9430350582129445,1.075073574772572,-2.0490652010837893,1.2458557221940583,-0.22372240335457277,5
364,2.568609343003986,0.46573473373790275,1.9911754750969477,2.410063923008407,-0.08319980754541981,-0.8404953151061751,-0.11941561228718481,2.841245749532183,-1.5384184061772677,0.4242532797234495,-0.40853187603653396,7
366,2.568609343003986,0.46573473373790275,1.9911754750969477,2.410063923008407,-0.08319980754541981,-0.8404953151061751,-0.11941561228718481,2.841245749532183,-1.5384184061772677,0.4242532797234495,-0.40853187603653396,7
367,1.195293456645419,0.243058738689569,1.7369629864860312,0.05003827349083779,-0.23129361403505433,-0.45026991976061204,-0.668495242904358,1.6984284599818429,-0.9639407619074265,0.1895097247318468,-1.3325792394463432,5
369,0.6230785039960162,-1.454845723553974,1.3302230047085655,-0.09746332960401043,-0.2736061301749499,-0.9380516639425659,-0.8515217864434157,-0.2755286765142303,-0.7086173644541643,2.7716888296394737,1.4395628507830844,7
371,-0.235243924978088,-1.6218527198402244,0.6692705343201831,-0.6874697419834027,-0.6544187754340118,-0.45026991976061204,-0.6379908189811817,-0.015797474343667017,0.05735282790561936,1.2458557221940583,-1.6097934484692866,6
372,0.451414018201195,-1.3991767247918905,1.076010516097649,-0.5399681388885547,-0.4216999366645841,1.0130753127852494,0.0026020834055203454,-0.015797474343667017,0.05735282790561936,2.243515830908369,0.14589654200935123,6
376,1.8247299045597618,-0.45280374583647304,1.1776955115420156,0.3450414796805339,-0.18898109789515874,0.3301808709305141,0.03310650732869663,1.8542671812841462,-0.3256322682742739,2.6543170521436736,0.5155154873732752,6
377,0.6230785039960162,-1.454845723553974,1.3302230047085655,-0.09746332960401043,-0.2736061301749499,-0.9380516639425659,-0.8515217864434157,-0.2755286765142303,-0.7086173644541643,2.7716888296394737,1.4395628507830844,7
378,1.767508409294822,0.5214037324999862,1.9911754750969477,2.7050671291981034,0.02258148280431883,-0.9380516639425659,-0.668495242904358,1.075073574772572,-1.2830950087240056,1.9500863871688656,2.640824423215837,6
380,-0.006357943918326676,-1.5105147223160573,0.7709555297645494,-0.39246653579370655,-0.14666858175526318,-0.45026991976061204,-0.5769819711348291,0.34782620869504083,-0.6447865150908502,0.8350545009587542,-0.9629602940824191,6
384,-0.34968691550796865,-0.1187897532639727,0.05916056165398416,-0.3187157342462824,0.0014252247343710426,0.7204062662760772,0.24663747479093065,0.6595036512997052,0.6956613215387748,0.48293916847135016,-1.147769766764382,5
388,-0.2924654202430286,-0.39713474707438956,-0.04252443379038243,-0.46621733734113063,0.02258148280431883,0.7204062662760772,0.21613305086775436,0.7114498917338063,0.7594921709020918,0.48293916847135016,-1.147769766764382,6
390,-1.551338316071715,1.7739562046468622,-1.1102168859562307,-0.8349713450782509,-0.8871376142034352,-0.3527135709242213,1.2837878881789244,-2.2494858130103035,1.5892932126251924,0.9524262784545549,2.271205477851913,8
391,3.0836028003884475,-0.647645241503765,2.0928604705413143,0.2712906781331098,-0.04088729140552424,0.1350681732577326,-0.08891118836400852,2.425675826059374,-1.6022492555405818,0.8350545009587542,-0.40853187603653396,6
392,0.6802999992609563,-0.8981557359331402,1.2793805069863822,-0.39246653579370655,-0.10435606561536966,-0.9380516639425659,-0.6074863950580054,0.6595036512997052,-0.8362790631807954,-0.866836272730364,-0.8705555577414386,5
395,2.110837380884463,-0.8981557359331402,2.4996004523187803,1.2300510982496227,-0.4428561947345319,-0.8404953151061751,-0.24143330797988996,1.9062134217182474,-0.5809556657275332,-0.3386632739992586,2.3636102141928936,7
396,-0.9791233634223121,1.1337627188829034,-1.2627443791227806,3.9588307555043123,0.741894257182543,5.110441963913662,2.381947149413271,1.3867510173771784,1.014815568355354,-0.7494644952345627,-0.5009366123775145,5
397,1.8247299045597618,0.3265622368326942,1.6352779910416646,0.05003827349083779,0.0014252247343710426,-0.2551572220878305,0.09411535517504921,1.075073574772572,-0.8362790631807954,-0.04523383025975525,0.5155154873732752,6
399,0.22252803714143363,1.3007697151691537,-0.24589442467911546,-0.17121413115143455,-0.4851687108744275,-0.6453826174333935,-0.11941561228718481,-0.22358243608012918,-1.3469258580873198,-0.6320927177387613,-0.9629602940824191,5
400,-0.9791233634223121,1.1337627188829034,-1.2627443791227806,3.9588307555043123,0.741894257182543,5.110441963913662,2.381947149413271,1.3867510173771784,1.014815568355354,-0.7494644952345627,-0.5009366123775145,5
402,2.2252803714143434,-0.285796749550223,1.3810655024307488,0.05003827349083779,-0.04088729140552424,0.3301808709305141,0.5516817140226935,1.6984284599818429,-1.3469258580873198,-0.27997738525135796,0.05349180566837065,6
403,1.767508409294822,0.3822312355947776,1.1268530138198323,0.1237890750382619,-0.04088729140552424,-0.5478262685970028,-0.1499200362103611,1.3867510173771784,-1.0277716112707433,-0.1626056077555566,0.05349180566837065,6
404,-0.34968691550796865,0.8832522244535279,-1.1102168859562307,0.1237890750382619,-0.2524498721050021,-0.06004452441504895,-0.5769819711348291,0.34782620869504083,-0.3256322682742739,-0.27997738525135796,-1.2401745031053626,5
406,0.8519644850557775,-0.5084727445985565,1.0251680183754657,-0.02371252805658632,-0.5063249689443753,-0.6453826174333935,-0.5464775472116529,0.7114498917338063,-0.45329396700090213,-0.04523383025975525,0.33070601469131405,6
407,2.110837380884463,-0.7868177384089733,1.9911754750969477,0.3450414796805339,0.12836277315405775,-0.3527135709242213,-0.48546869936530024,1.4906434982454384,-0.8362790631807954,-0.1626056077555566,0.33070601469131405,7
409,2.3969448572091645,-0.39713474707438956,1.1268530138198323,1.4513035028918946,-0.35823116245474074,1.0130753127852494,0.09411535517504921,0.7114498917338063,-1.666080104903899,-0.5147209402429607,-0.778150821400458,4
410,0.3941925229362549,-0.5641417433606399,0.36421554798708367,-0.02371252805658632,-0.14666858175526318,1.0130753127852494,1.2227790403325718,1.0231273343384708,0.4403379240855126,-0.22129149650345728,-0.8705555577414386,6
412,-0.6930158870976106,1.1337627188829034,-0.550949411012215,-0.46621733734113063,0.2764565796436923,-0.06004452441504895,0.9482392250239853,-0.06774371477776814,-0.26180141891095693,-0.10391971900765593,-1.0553650304233997,5
413,0.9091859803207176,-0.7311487396468899,1.3302230047085655,3.0738211369352237,0.21298780543384685,-0.9380516639425659,-0.8210173625202394,0.9711810939043696,-0.26180141891095693,0.9524262784545549,1.162348641760141,7
414,0.27974953240637473,-0.06312075450188927,0.36421554798708367,0.1237890750382619,0.0014252247343710426,0.817962615112468,2.3209383015669185,0.7633961321679075,-0.3256322682742739,-0.27997738525135796,-0.8705555577414386,5
415,0.16530654187649355,1.07809372012082,-0.14420942923474903,3.0000703353877993,0.636112966832802,1.5008570569672033,2.686991388645034,2.425675826059374,0.05735282790561936,2.4195734971520713,-1.0553650304233997,5
416,1.3097364471752992,-0.285796749550223,1.889490479652581,-0.24496493269885833,0.5091754184131176,-0.9380516639425659,-0.7905129385970632,0.14004124695863635,-0.3256322682742739,0.013452058488145425,1.162348641760141,6
417,-0.7502373823625508,0.2708932380706107,-0.754319401900948,-0.46621733734113063,0.08605025701416219,1.7935261034763754,2.381947149413271,-0.587206119118837,0.8233230202654058,-1.0428939389740661,0.05349180566837065,5
418,2.0536158856195232,-0.8424867371710568,1.2285380092641989,-0.39246653579370655,0.7207379991125952,-0.8404953151061751,-0.7905129385970632,1.4906434982454384,-0.45329396700090213,0.6003109459671515,-0.038912930672609945,6
419,-0.8646803728924314,1.3286042145501955,-1.364429374567147,-0.5399681388885547,-0.4428561947345319,1.7935261034763754,0.18562862694457807,0.45171868956330075,1.9722783088050857,0.13082383598394676,-0.5009366123775145,5
421,-0.9791233634223121,1.718287205884779,-1.2119018814005973,-0.17121413115143455,-0.5909500012241664,1.598413405803594,0.06361093125187292,-0.7949910808552991,1.3339698151719301,-0.5734068289908607,1.716777059806028,7
422,-0.34968691550796865,2.3863151910297797,-0.3475794201234819,-0.39246653579370655,-0.8448250980635396,-0.06004452441504895,0.42966401832998835,-0.6391523595529381,0.3126762253588815,-1.2776374939656685,0.4231107510322947,5
423,1.252514951910359,-1.6218527198402244,1.0251680183754657,-0.3187157342462824,-0.4428561947345319,-0.9380516639425659,-0.668495242904358,0.555611170431503,-1.0277716112707433,1.4219133884377602,0.5155154873732752,7
425,-0.9791233634223121,1.718287205884779,-1.2119018814005973,-0.17121413115143455,-0.5909500012241664,1.598413405803594,0.06361093125187292,-0.7949910808552991,1.3339698151719301,-0.5734068289908607,1.716777059806028,7
426,-1.0935663539521923,0.7719142269293616,-0.9576893927896809,-0.3187157342462824,-0.8871376142034352,0.3301808709305141,0.06361093125187292,-0.9508298021576025,1.142477267081985,-0.9842080502261653,0.8851344327371993,6
427,0.6802999992609563,1.3842732133122788,-0.24589442467911546,-0.46621733734113063,-0.21013735596510655,-0.9380516639425659,-0.42445985151894766,1.075073574772572,-0.3256322682742739,-0.5734068289908607,0.14589654200935123,6
428,0.451414018201195,-0.06312075450188927,0.31337305026490037,-0.9087221466256749,-0.35823116245474074,-0.6453826174333935,-0.48546869936530024,0.555611170431503,-0.45329396700090213,-0.3386632739992586,-1.0553650304233997,5
429,2.568609343003986,1.718287205884779,1.8386479819303978,-0.09746332960401043,0.02258148280431883,-0.2551572220878305,-0.3329465797494188,1.5425897386795395,-1.3469258580873198,-0.3386632739992586,-0.038912930672609945,6
430,1.252514951910359,-1.6218527198402244,1.0251680183754657,-0.3187157342462824,-0.4428561947345319,-0.9380516639425659,-0.668495242904358,0.555611170431503,-1.0277716112707433,1.4219133884377602,0.5155154873732752,7
431,-0.2924654202430286,0.10388624178436104,0.4150580457092667,-0.24496493269885833,-0.2736061301749499,0.5252935686032957,0.6126905618690461,0.34782620869504083,-0.389463117637588,-0.5734068289908607,-1.147769766764382,5
433,2.2825018666792847,-0.7868177384089733,1.8386479819303978,-0.17121413115143455,0.08605025701416219,-0.9380516639425659,-0.8515217864434157,1.9062134217182474,-0.9639407619074265,-0.9842080502261653,-0.8705555577414386,5
434,1.195293456645419,-0.6754797408848068,1.431908000152932,0.4925430827753821,-0.23129361403505433,0.6228499174396864,0.24663747479093065,1.4906434982454384,-1.0277716112707433,1.3632274996898597,-0.5009366123775145,6
435,2.2825018666792847,-0.7868177384089733,1.8386479819303978,-0.17121413115143455,0.08605025701416219,-0.9380516639425659,-0.8515217864434157,1.9062134217182474,-0.9639407619074265,-0.9842080502261653,-0.8705555577414386,5
436,-0.1780224297131479,0.7719142269293616,0.16084555709835047,-0.39246653579370655,-0.5697937431542186,2.1837514988219384,0.4906728661763409,-0.4833136382506348,-0.3256322682742739,-0.5734068289908607,-0.22372240335457277,6
437,1.5958439235000006,-0.45280374583647304,2.3470729591522304,0.4925430827753821,-0.4428561947345319,-0.9380516639425659,-0.7295040907507105,0.9711810939043696,-0.9001099125441123,0.013452058488145425,0.7003249600552364,6
439,-0.7502373823625508,0.4935692331189445,-0.4492644155678485,-0.7612205435308268,-0.5274812270143231,-0.8404953151061751,0.1246197790982255,-0.8469373212894002,-1.4745875568139508,-0.3386632739992586,-1.0553650304233997,5
440,2.454166352474105,-1.2321697285056405,2.296230461430047,-0.24496493269885833,-0.31591864631484545,-0.9380516639425659,-0.5159731232884766,1.0231273343384708,-2.7512045440802617,0.9524262784545549,-0.5933413487184951,8
442,4.170811210422313,0.8554177250724868,2.4996004523187803,0.8612970905125024,0.2764565796436923,-0.9380516639425659,-0.08891118836400852,3.3607081538733095,-2.3043885985370514,0.13082383598394676,0.7003249600552364,7
444,-1.7230028018665355,0.2152242393085273,-1.3135868768449637,-0.6137189404359787,-0.6967312915739052,-1.0356080127789566,-0.5769819711348291,-1.7300234086692345,1.6531240619885066,1.0697980559503562,1.901586532487989,7
446,2.3969448572091645,-0.8424867371710568,1.686120488763848,0.05003827349083779,-0.1255123236853154,1.5008570569672033,0.7957171054081038,1.4906434982454384,-1.3469258580873198,0.4242532797234495,0.05349180566837065,5
447,0.5658570087310761,-0.285796749550223,0.11000305937616718,-0.3187157342462824,0.8476755475322819,-0.9380516639425659,-0.9125306342897682,0.036148766090434103,-0.5809556657275332,0.3655673909755488,0.7003249600552364,5
448,0.16530654187649355,-0.007451755739805831,-0.24589442467911546,-0.39246653579370655,0.2764565796436923,-0.8404953151061751,-0.5769819711348291,-0.015797474343667017,-0.7086173644541643,-0.5734068289908607,-0.22372240335457277,6
449,2.0536158856195232,-0.7868177384089733,2.143702968263497,0.1975398765856857,0.17067528929395334,0.1350681732577326,-0.3329465797494188,1.3867510173771784,-1.3469258580873198,-0.27997738525135796,0.33070601469131405,6
450,2.0536158856195232,-0.7868177384089733,2.143702968263497,0.1975398765856857,0.17067528929395334,0.1350681732577326,-0.3329465797494188,1.3867510173771784,-1.3469258580873198,-0.27997738525135796,0.33070601469131405,6
452,-0.8646803728924314,0.1595552405464445,-1.2119018814005973,-0.6137189404359787,-0.062043549475472026,0.23262452209412338,-0.3329465797494188,0.036148766090434103,0.8233230202654058,-0.1626056077555566,-0.40853187603653396,6
453,1.195293456645419,-1.1208317309814737,1.8386479819303978,0.1975398765856857,-0.062043549475472026,-1.0356080127789566,-0.7295040907507105,1.5945359791136406,-0.3256322682742739,0.48293916847135016,0.7003249600552364,7
454,-0.7502373823625508,-1.6775217186023077,0.6692705343201831,-0.6874697419834027,-0.5063249689443753,0.5252935686032957,0.6431949857922223,-0.7949910808552991,1.2063081164452991,-0.1626056077555566,0.6079202237142558,5
455,1.7102869140298818,0.4935692331189445,2.042017972819131,1.967559113723863,-0.019731033335576745,-0.9380516639425659,-0.8210173625202394,1.075073574772572,-0.5809556657275332,0.1895097247318468,2.7332291595568177,8
456,0.3369710276713148,0.3265622368326942,0.6184280365979998,-0.17121413115143455,0.17067528929395334,-1.0356080127789566,-0.7295040907507105,0.9711810939043696,0.37650707472219846,-0.45603505149505996,-0.13131766701359054,5
457,0.508635513466135,0.5492382318810279,-0.2967369224012988,0.1237890750382619,0.21298780543384685,1.3057443592944218,0.5821861379458698,1.075073574772572,-0.1979705695476428,-0.45603505149505996,-0.778150821400458,5
459,1.881951399824702,0.2708932380706107,1.9911754750969477,-0.24496493269885833,-0.2736061301749499,-0.5478262685970028,0.03310650732869663,2.113998383454652,-0.389463117637588,-0.5147209402429607,-1.3325792394463432,3
460,0.508635513466135,-0.5641417433606399,1.2793805069863822,-0.17121413115143455,-0.08319980754541981,-0.15760087325143973,-0.6989996668275342,0.45171868956330075,0.2488453759955674,-0.27997738525135796,0.7927296963962186,6
461,-0.006357943918326676,0.46573473373790275,-0.24589442467911546,0.05003827349083779,0.0014252247343710426,-0.9380516639425659,-0.8210173625202394,0.7633961321679075,-0.3256322682742739,-0.27997738525135796,-1.0553650304233997,5
464,1.8247299045597618,-1.2043352291245988,1.3810655024307488,-0.3187157342462824,-0.062043549475472026,-1.0356080127789566,-0.9430350582129445,1.0231273343384708,-2.112896050447106,0.24819561347974747,-1.147769766764382,6
466,1.1380719613804788,-0.17445875202605615,0.7709555297645494,-0.39246653579370655,-0.37938742052468855,0.5252935686032957,0.15512420302140179,0.7633961321679075,-0.9639407619074265,0.3655673909755488,0.9775391690781798,6
467,0.27974953240637473,-0.39713474707438956,0.9234830229310993,0.05003827349083779,-0.46401245280447967,-0.8404953151061751,-0.8515217864434157,-1.0547222830258047,0.05735282790561936,0.7763686122108535,3.287657577602703,6
468,1.767508409294822,-0.9538247346952237,2.143702968263497,-0.3187157342462824,0.06489399894421441,-0.9380516639425659,-0.7600085146738869,1.6984284599818429,-0.9001099125441123,-0.22129149650345728,-1.147769766764382,6
469,0.22252803714143363,1.606949208360612,-1.2627443791227806,-0.9824729481730989,-0.35823116245474074,1.9886388011491571,0.06361093125187292,-0.7949910808552991,-0.7086173644541643,-0.45603505149505996,-0.5933413487184951,5
470,2.6830523335338663,-1.176500729743557,1.9403329773747644,0.05003827349083779,0.12836277315405775,-0.06004452441504895,0.03310650732869663,1.4906434982454384,-1.666080104903899,-0.27997738525135796,0.14589654200935123,5
471,0.7375214945258963,0.0482172430222776,0.7709555297645494,-0.09746332960401043,-0.1255123236853154,0.9155189639488588,0.18562862694457807,0.14004124695863635,-0.7086173644541643,0.30688150222764815,0.8851344327371993,6
472,2.3969448572091645,-0.8981557359331402,1.431908000152932,0.05003827349083779,-0.08319980754541981,0.9155189639488588,0.6736994097153987,1.4386972578113373,-1.0277716112707433,0.9524262784545549,-0.038912930672609945,6
475,0.7375214945258963,0.8275832256914452,-0.14420942923474903,-0.24496493269885833,0.0014252247343710426,-1.0356080127789566,-0.5464775472116529,1.075073574772572,-1.0916024606340575,-0.3386632739992586,-0.22372240335457277,5
476,0.5658570087310761,-1.454845723553974,0.7201130320423662,-0.39246653579370655,0.08605025701416219,-0.9380516639425659,-0.9125306342897682,0.6595036512997052,-0.1979705695476428,0.24819561347974747,-0.6857460850594773,5
477,1.195293456645419,-1.6218527198402244,1.1268530138198323,-0.5399681388885547,-0.2524498721050021,-0.9380516639425659,-0.7905129385970632,0.5036649299974019,-0.8362790631807954,2.3608876084041706,0.5155154873732752,6
479,0.6230785039960162,0.8554177250724868,-0.8051618996231313,0.1237890750382619,-0.21013735596510655,-0.9380516639425659,-0.454964275442124,0.8672886130361097,-0.7724482138174813,0.24819561347974747,-0.31612713969555334,6
480,1.3097364471752992,-1.3991767247918905,0.6184280365979998,9.56389167310854,-0.37938742052468855,-0.9380516639425659,-0.6989996668275342,3.0490307112685873,-1.2192641593606885,0.013452058488145425,-1.147769766764382,5
481,0.6230785039960162,-1.287838727267724,1.4827504978751154,0.1975398765856857,-0.14666858175526318,-0.9380516639425659,-0.882026210366592,-0.17163619564602806,-1.0277716112707433,1.5392851659335616,1.162348641760141,8
483,1.3097364471752992,-0.9538247346952237,1.686120488763848,-0.24496493269885833,1.376581999280976,-0.8404953151061751,-0.8515217864434157,0.9711810939043696,-1.729910954267213,2.3608876084041706,-0.9629602940824191,5
485,1.0808504661155378,0.7719142269293616,0.6184280365979998,-0.46621733734113063,-0.6967312915739052,-0.9380516639425659,-0.882026210366592,0.45171868956330075,-0.9001099125441123,-1.1015798277219666,-0.40853187603653396,5
487,1.0808504661155378,0.6327417300241531,0.46590054343145,-0.5399681388885547,-0.717887549643853,-1.0356080127789566,-0.9735394821361208,0.7633961321679075,-0.9001099125441123,-1.3950092714614697,-0.40853187603653396,6
489,0.5658570087310761,-0.7868177384089733,0.6692705343201831,0.05003827349083779,-0.2947623882448977,-0.5478262685970028,-0.6074863950580054,0.8672886130361097,0.18501452663225043,0.5416250572192508,-0.22372240335457277,6
491,0.508635513466135,-0.6754797408848068,1.1776955115420156,-0.02371252805658632,-0.6755750335039574,-0.3527135709242213,-0.6379908189811817,-0.7949910808552991,0.18501452663225043,0.7763686122108535,2.640824423215837,7
492,0.3369710276713148,-0.7311487396468899,1.2285380092641989,0.05003827349083779,-0.7390438077138007,-0.2551572220878305,-0.5769819711348291,-0.8988835617235014,0.05735282790561936,1.4219133884377602,2.7332291595568177,7
493,0.22252803714143363,0.8832522244535279,0.21168805482053377,0.3450414796805339,-0.019731033335576745,0.7204062662760772,1.0702569207166903,1.8023209408500451,1.078646417718668,0.48293916847135016,1.0699439054191604,6
494,-1.0363448586872521,-0.7868177384089733,-0.1950519269569322,4.253833961694009,-0.7602000657837485,1.2081880104580311,1.3753011599484533,-0.7949910808552991,0.8233230202654058,-0.6320927177387613,1.531967587124065,6
495,1.3669579424402392,-1.009493733457307,1.3302230047085655,0.05003827349083779,-0.35823116245474074,-1.0356080127789566,-0.9125306342897682,0.2439337278268386,-1.0277716112707433,-0.04523383025975525,0.5155154873732752,8
496,-0.2924654202430286,-0.06312075450188927,-0.09336693151256573,-0.46621733734113063,-0.1255123236853154,-0.15760087325143973,-0.24143330797988996,0.8672886130361097,0.7594921709020918,-0.04523383025975525,-1.3325792394463432,6
497,-0.6357943918326701,-1.0651627322193902,0.26253055254271707,-0.02371252805658632,0.06489399894421441,2.6715332430038923,2.0463984862583318,-0.06774371477776814,0.05735282790561936,0.7763686122108535,0.6079202237142558,5
498,1.3669579424402392,-1.009493733457307,1.3302230047085655,0.05003827349083779,-0.35823116245474074,-1.0356080127789566,-0.9125306342897682,0.2439337278268386,-1.0277716112707433,-0.04523383025975525,0.5155154873732752,8
499,0.22252803714143363,0.8832522244535279,0.21168805482053377,0.3450414796805339,-0.019731033335576745,0.7204062662760772,1.0702569207166903,1.8023209408500451,1.078646417718668,0.48293916847135016,1.0699439054191604,6
500,-0.2924654202430286,-0.06312075450188927,-0.09336693151256573,-0.46621733734113063,-0.1255123236853154,-0.15760087325143973,-0.24143330797988996,0.8672886130361097,0.7594921709020918,-0.04523383025975525,-1.3325792394463432,6
501,1.195293456645419,-0.5084727445985565,2.3470729591522304,2.9631949346140876,-0.2736061301749499,2.1837514988219384,0.917734801100809,1.178966055640774,-0.9001099125441123,1.1284839446982569,1.4395628507830844,7
502,1.195293456645419,-0.5084727445985565,2.3470729591522304,2.9631949346140876,-0.2736061301749499,2.1837514988219384,0.917734801100809,1.178966055640774,-0.9001099125441123,1.1284839446982569,1.4395628507830844,7
504,1.252514951910359,-1.6218527198402244,0.7709555297645494,-0.5399681388885547,-0.21013735596510655,-0.9380516639425659,-0.7295040907507105,0.45171868956330075,-0.6447865150908502,2.30220171965627,0.33070601469131405,7
505,1.0808504661155378,-0.23012775078813957,1.8386479819303978,0.2712906781331098,-0.31591864631484545,-0.5478262685970028,-0.6074863950580054,0.036148766090434103,-0.9639407619074265,0.7176827234629528,1.901586532487989,7
506,1.195293456645419,-1.6218527198402244,0.9743255206532826,-0.5399681388885547,-0.2524498721050021,-0.9380516639425659,-0.7600085146738869,0.45171868956330075,-0.389463117637588,2.1261440534125677,0.33070601469131405,7
507,1.6530654187649407,0.7719142269293616,1.431908000152932,-0.17121413115143455,-0.062043549475472026,-0.9380516639425659,-1.0040439060592972,1.6984284599818429,-0.9001099125441123,0.30688150222764815,-0.8705555577414386,6
509,2.8547168193286874,-1.3435077260298074,2.448757954596597,0.1975398765856857,-0.062043549475472026,0.7204062662760772,-0.08891118836400852,0.9711810939043696,-1.729910954267213,0.13082383598394676,0.8851344327371993,7
511,0.9664074755856576,0.3265622368326942,0.21168805482053377,-0.24496493269885833,0.06489399894421441,1.0130753127852494,0.4906728661763409,1.3867510173771784,-0.8362790631807954,-0.1626056077555566,-0.22372240335457277,6
512,1.3669579424402392,-0.7311487396468899,1.076010516097649,-0.3187157342462824,0.8053630313923864,-0.06004452441504895,0.09411535517504921,0.6595036512997052,-1.79374180363053,0.8937403897066548,-0.6857460850594773,6
513,1.252514951910359,-0.1187897532639727,1.889490479652581,-0.09746332960401043,0.4245503861333265,-0.9380516639425659,-0.9430350582129445,0.2958799682609397,-1.4107567074506366,0.013452058488145425,1.2547533781011233,7
514,1.252514951910359,-0.1187897532639727,1.889490479652581,-0.09746332960401043,0.4245503861333265,-0.9380516639425659,-0.9430350582129445,0.2958799682609397,-1.4107567074506366,0.013452058488145425,1.2547533781011233,7
515,0.10808504661155348,0.6884107287862365,1.1268530138198323,2.631316327650679,0.741894257182543,1.7935261034763754,3.2055665953390307,2.2178908643228543,-0.0064780214576947645,2.8303747183873744,-1.0553650304233997,5
516,2.3969448572091645,0.3822312355947776,1.1268530138198323,1.3038018997970464,0.2764565796436923,-1.0356080127789566,-0.9735394821361208,2.2178908643228543,-0.389463117637588,0.48293916847135016,1.3471581144421039,6
517,1.195293456645419,0.43790023435686104,1.1268530138198323,-0.3187157342462824,2.392082386638469,-1.0356080127789566,-0.9125306342897682,1.3867510173771784,-0.9639407619074265,-0.1626056077555566,-1.8870076574922283,3
520,0.8519644850557775,-1.5661837210781409,1.1268530138198323,0.1237890750382619,0.02258148280431883,-0.06004452441504895,-0.3939554275957714,0.7633961321679075,0.6956613215387748,1.4219133884377602,-0.40853187603653396,6
523,0.5658570087310761,-0.7311487396468899,1.1268530138198323,-0.02371252805658632,-0.04088729140552424,2.1837514988219384,2.931026780030444,0.555611170431503,-0.5809556657275332,-0.6320927177387613,-0.9629602940824191,5
524,0.508635513466135,-0.5641417433606399,1.1268530138198323,-0.09746332960401043,-0.019731033335576745,0.7204062662760772,2.137911758027861,0.45171868956330075,-0.5171248163642191,-0.10391971900765593,-0.8705555577414386,5
527,-0.7502373823625508,-0.8424867371710568,1.1268530138198323,-0.02371252805658632,0.21298780543384685,1.6959697546399848,1.1922746164093956,-0.2755286765142303,0.5041687734488296,0.6589968347150522,0.8851344327371993,6
529,0.9091859803207176,0.5492382318810279,-0.14420942923474903,-0.09746332960401043,-0.21013735596510655,-0.9380516639425659,-0.3939554275957714,0.34782620869504083,-1.4107567074506366,-0.5147209402429607,-0.9629602940824191,5
530,0.451414018201195,-1.7331907173643912,-0.14420942923474903,-0.3187157342462824,-0.18898109789515874,-1.4258334081245196,-0.5464775472116529,1.178966055640774,0.6318304721754606,1.2458557221940583,-0.13131766701359054,6
531,2.0536158856195232,-0.8424867371710568,1.1268530138198323,0.1237890750382619,0.2341440635037967,-0.3527135709242213,-0.11941561228718481,1.9062134217182474,-0.9639407619074265,-0.27997738525135796,-0.13131766701359054,5
532,2.0536158856195232,-0.8424867371710568,1.1268530138198323,0.1237890750382619,0.2341440635037967,-0.3527135709242213,-0.11941561228718481,1.9062134217182474,-0.9639407619074265,-0.27997738525135796,-0.13131766701359054,5
533,1.1380719613804788,-1.454845723553974,-0.14420942923474903,-0.3187157342462824,-0.31591864631484545,-0.06004452441504895,-0.3939554275957714,-0.587206119118837,-0.5809556657275332,0.013452058488145425,2.1788007415109325,6
534,0.9664074755856576,-0.285796749550223,-0.14420942923474903,0.1237890750382619,0.31876909578358753,-0.2551572220878305,-0.42445985151894766,1.6984284599818429,-0.1979705695476428,-0.5734068289908607,-0.40853187603653396,6
535,0.451414018201195,-1.7331907173643912,-0.14420942923474903,-0.3187157342462824,-0.18898109789515874,-1.4258334081245196,-0.5464775472116529,1.178966055640774,0.6318304721754606,1.2458557221940583,-0.13131766701359054,6
536,0.9091859803207176,0.5492382318810279,-0.14420942923474903,-0.09746332960401043,-0.21013735596510655,-0.9380516639425659,-0.3939554275957714,0.34782620869504083,-1.4107567074506366,-0.5147209402429607,-0.9629602940824191,5
537,-0.12080093444820784,1.6347837077416538,-0.14420942923474903,-0.3187157342462824,-0.062043549475472026,-1.0356080127789566,-1.0040439060592972,0.2439337278268386,0.37650707472219846,0.6589968347150522,0.23830127835033182,6
538,2.625830838268926,-1.009493733457307,1.1268530138198323,2.410063923008407,-0.4428561947345319,-1.0356080127789566,-0.3329465797494188,2.425675826059374,-0.7086173644541643,0.013452058488145425,1.4395628507830844,7
539,1.6530654187649407,-0.17445875202605615,2.3979154568744137,1.930683712950151,0.2764565796436923,-1.0356080127789566,-0.882026210366592,1.4906434982454384,-0.5809556657275332,-0.22129149650345728,0.7003249600552364,5
540,0.508635513466135,0.3265622368326942,-0.14420942923474903,0.5662938843228059,0.2976128377136377,0.42773721976690493,0.03310650732869663,1.075073574772572,-0.3256322682742739,0.0721379472360461,-0.778150821400458,5
